_id,businessName,DBAName,LegalOwner,NameLast,NameFirst,LICENSENO,ISSDTTM,EXPDTTM,LICSTATUS,LICENSECAT,DESCRIPT,RESULT,RESULTDTTM,Violation,ViolLevel,ViolDesc,VIOLDTTM,ViolStatus,StatusDate,Comments,Address,CITY,STATE,ZIP,Property_ID,Location
736,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,11/13/09 12:15,M-3-603.11,***,Consumer Advisories,11/13/09 12:15,Pass,2009-11-16T07:27:08,Menu. Provide consumer advisory,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
737,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,7/19/11 8:17,,,,,,None,,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
738,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,8/16/13 11:29,15-4-202.16,*,Non-Food Contact Surfaces,8/16/13 11:29,Pass,2013-08-16T15:45:12,Bar - Repair door seal to 3 door reach in.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
739,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,8/16/13 11:29,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,8/16/13 11:29,Pass,2013-08-16T15:45:12,clean cooking vent hood and update cleaning sticker.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
740,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,12/23/14 8:38,,,,,,None,,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
741,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,5/28/15 10:17,08-3-302.11/3-304.11,***,Separation  Segregation Cross Contamination,5/28/15 10:17,Pass,2015-05-29T07:06:44,raw fish sitting over ready to eat foods  store properly,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
742,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,5/28/15 10:17,23-4-602.13,*,Non-Food Contact Surfaces Clean,5/28/15 10:17,Pass,2015-05-29T07:06:45,interior runners of beer coolers with soils and debris  clean to remove,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
743,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,5/28/15 10:17,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,5/28/15 10:17,Pass,2015-05-29T07:06:45,1. hood with grease and carbon build up  clean to remove 2. hood sticker expired in march of 2015,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
744,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,4/1/16 12:55,08-3-305-307.11,*,Food Protection,4/1/16 12:55,Pass,2016-04-01T15:15:35,"Panko crumbs being stored on floor near clean equipment storage rack adjacent to dish area. Store all foods elevated atleast 6"" off the floor in protected areas.",150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
745,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,4/1/16 12:55,36-6-501.11-.12,*,Improper Maintenance of Floors,4/1/16 12:55,Pass,2016-04-01T15:15:35,Heavy buildup of grease and food debri under cookline equipment. Clean to remove.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
746,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,4/1/16 12:55,37-6-201.11,*,Walls/Ceilings Designed Constructed Installed,4/1/16 12:55,Pass,2016-04-01T15:15:35,Dry storage for dry food goods in rear hallway with flaking paint. Resurface to maintain smooth  durable  non porous and easily cleanable. Grease trap cover appears to be rusted with buildup. Clean and resurface. Walls in dish area with food spatters and lined with foil. Remove foil  clean walls. Exposed piping open wall next to rear threshold leading to back area. Cover with smooth  durable  easily cleanable material. Seal opening in wall to prevent harborage.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
747,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,4/1/16 12:55,38-6-202.11,*,Fixture's not properly shielded,4/1/16 12:55,Pass,2016-04-01T15:15:35,Light fixture above cookline missing bulb and shield. Repair.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
748,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,6/13/16 11:06,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,6/13/16 11:06,Pass,2016-06-13T15:05:29,Ceiling broken adjacent to kitchen entrance way and water damaged. Make neccessary repairs.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
749,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,6/21/17 10:24,36-6-501.11-.12,*,Improper Maintenance of Floors,6/21/17 10:24,Pass,2017-06-21T14:56:49,Broken floor tiles at warewash area. Repair/replace.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
750,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,11/6/17 12:58,08-3-305-307.11,*,Food Protection,11/6/17 12:58,Pass,2017-11-06T15:26:24,"Open Bag of rice being stored together with glass cleaner in back area. Store all foods elevated atleast 6"" off the floor in protected areas. Corrective action taken. Store rice in a labeled and covered NSF food storage container after opening.",150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
751,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,11/6/17 12:58,16-4-501.11/.15,*,Dishwashng Facilities,11/6/17 12:58,Pass,2017-11-06T15:26:24,Bar glass washer not registering presence of chlorine sanitizer. Repair to register 50PPM chlorine sanitizer. Provide report from dishwasher maintenance company. Alternative means to sanitize equipment on site in kicthen high temp unit.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
752,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,11/6/17 12:58,24-4-903.11,*,Clean Equipment & Utensils Storage,11/6/17 12:58,Pass,2017-11-06T15:26:24,"Observed two pots being stored directly on floor under prep table. Wash/rinse/sanitize/air dry and store clean equipment in protected areas inverted and 6"" off the floor.",150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
753,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,11/6/17 12:58,29-5-201/02.11,*,Installed and Maintained,11/6/17 12:58,Pass,2017-11-06T15:26:24,Pipe under warewash rinse basin leaking. Repair,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
754,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,11/6/17 12:58,36-6-501.11-.12,*,Improper Maintenance of Floors,11/6/17 12:58,Pass,2017-11-06T15:26:24,Floors with black colored buildup under prep tables and in line equipment. Thoroughly clean floors under  around  and behind equipment.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
755,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,11/6/17 12:58,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,11/6/17 12:58,Pass,2017-11-06T15:26:24,Peeling paint on ceiling above warewash area. Remove peeking paint and resurface. Broken tiles on wall below kitchen handsink. Repair/replace. Food spatters on wall behind salad station reach in unit. Clean to remove.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
756,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,11/6/17 12:58,41-7-201/04.11,***,Separation/Sanitizer Criteria,11/6/17 12:58,Pass,2017-11-06T15:26:24,Glass cleaner being stored above bag of jasmine rice in back hallway. Store chemicals in seperate areas away from foods.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
757,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,11/6/17 12:58,M-2-102.11,***,PIC Knowledge,11/6/17 12:58,Pass,2017-11-06T15:26:24,Certified food protection manager certificate and allergen awareness certificate posted are both expired. Provide current. Provide enrollment letter in a CFPM class or current certificate upon reinspection. Allergen awareness handout provided.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
758,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Pass,11/6/17 12:58,M-2-103.11,***,PIC Performing Duties,11/6/17 12:58,Pass,2017-11-06T15:26:24,CFPM not monitoring CFPM and Allergen Certifications  cleaning of floors  proper food storage  sanitizing of equipment  and general facility maintenance. Provide active managerial control as it is defined in the 1999 food code.,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
759,21 ST. AMENDMENT,,,MICHAEL G. CONLON JR.,,19863,2/13/12 9:45,12/31/18 23:59,Active,FS,Eating & Drinking,HE_TSOP,7/14/11 10:36,,,,,,None,,150   Bowdoin ST,Boston,MA,2108,158193,"(42.358336000, -71.062581000)"
760,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,9/24/09 16:11,08-3-305-307.11,*,Food Protection,9/28/09 8:58,Fail,None,1) cover of flour bin container cracked  replace,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
761,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,9/24/09 16:11,23-4-602.13,*,Non-Food Contact Surfaces Clean,9/28/09 8:58,Fail,None,1) exterior of ice machine with mold-like build up  clean to remove,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
762,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,9/24/09 16:11,36-6-501.11-.12,*,Improper Maintenance of Floors,9/28/09 8:58,Fail,None,1) floor under fryer with debris  clean to remove,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
763,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,9/24/09 16:11,37-6-201.11,*,Walls/Ceilings Designed Constructed Installed,9/28/09 8:58,Fail,None,1) improper sticker on hood from registered hood cleaning company  supply proper cleaning sticker,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
764,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,9/24/09 16:11,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,9/28/09 8:58,Fail,None,1) exhaust vent above bakery prep cooler with dusts  clean to remove,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
765,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,9/24/09 16:11,42-6-501.113/.114,*,Premises Maintained,9/28/09 8:58,Fail,None,1) CO2 containers not chained  chain properly to avoid tippage,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
766,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,4/1/11 16:24,08-3-302.11/3-304.11,***,Separation  Segregation Cross Contamination,4/1/11 16:24,Fail,None,raw products stored above ready to eat foods  store raw below ready to eat foods,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
767,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,4/1/11 16:24,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,4/1/11 16:24,Fail,None,wiping cloths stored on counters  store in sanitizer buckets at proper ppms.,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
768,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,4/1/11 16:24,22-4-601/602.11,**,Food Contact Surfaces Clean,4/1/11 16:24,Fail,None,cutting board with scores and soils  replace,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
769,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,4/1/11 16:24,23-4-602.13,*,Non-Food Contact Surfaces Clean,4/1/11 16:24,Fail,None,bulk food containers with soils  clean to remove,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
770,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,4/1/11 16:24,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,4/1/11 16:24,Fail,None,hood vents with carbon build up  clean to remove,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
771,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,4/12/12 16:13,02-3-602.11-.12/3-302.12,*,Food Container Labels,4/12/12 16:13,Fail,None,properly label spray bottles,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
772,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,4/12/12 16:13,08-3-305-307.11,*,Food Protection,4/12/12 16:13,Fail,None,dry storage/properly store all opened bulk food bags in covered containers,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
773,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,4/12/12 16:13,17-4-204.112/.115,*,Equipment Thermometers,4/12/12 16:13,Fail,None,bar reach in/provide internal thermometer,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
774,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,4/12/12 16:13,17-4-302.14,*,Test Kit Provided,4/12/12 16:13,Fail,None,2 bay sink/provide proper test kit,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
775,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,4/12/12 16:13,20-4-703.11,***,Food Contact Surfaces Clean,4/12/12 16:13,Fail,None,2 bay sink/provide institutional no rinse sanitizer,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
776,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,4/12/12 16:13,22-4-601/602.11,**,Food Contact Surfaces Clean,4/12/12 16:13,Fail,None,ice machine/clean/sanitize interior,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
777,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,4/12/12 16:13,29-5-201/02.11,*,Installed and Maintained,4/12/12 16:13,Fail,None,bar/repair leak from bottom of sink,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
778,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,4/12/12 16:13,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,4/12/12 16:13,Fail,None,bar handsink/provide liquid soap and paper towels in dispenser  also provide employees must wash hands signage dishroom handsink/provide paper towels in dispenser,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
779,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,4/12/12 16:13,35-6-501.111/.115,**,Insects  Rodents  Animals,4/12/12 16:13,Fail,None,dry storage/remove evidence of rodent droppings,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
780,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,4/12/12 16:13,42-6-501.113/.114,*,Premises Maintained,4/12/12 16:13,Fail,None,clean/organize stairway,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
781,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,9/18/13 17:37,14-4-202.11,*,Food Contact Surfaces Design,9/18/13 17:37,Fail,None,basement/ice machine/provide proper ice scoop holder,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
782,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,9/18/13 17:37,17-4-302.14,*,Test Kit Provided,9/18/13 17:37,Fail,None,low temp/provide chlorine test kit provide new quat test kit,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
783,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,9/18/13 17:37,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,9/18/13 17:37,Fail,None,properly store all wiping cloths in a sanitizing solution,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
784,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,9/18/13 17:37,23-4-602.13,*,Non-Food Contact Surfaces Clean,9/18/13 17:37,Fail,None,basement/clean all beige storage shelving,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
785,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,9/18/13 17:37,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,9/18/13 17:37,Fail,None,restrooms/provide covered waste receptacles,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
786,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,9/18/13 17:37,35-6-501.111/.115,**,Insects  Rodents  Animals,9/18/13 17:37,Fail,None,basement/remove evidence of rodent droppings from floor area and shelving under meters basement/utica boilers/remove evidence of rodent droppings from floor and provide new traps,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
787,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,9/18/13 17:37,36-6-501.11-.12,*,Improper Maintenance of Floors,9/18/13 17:37,Fail,None,kitchen/move all cooking equipment and thoroughly clean floor to remove grease build up,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
788,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,10/15/14 16:34,02-3-602.11-.12/3-302.12,*,Food Container Labels,10/15/14 16:34,Fail,None,Provide labels for bulk food containers in refrigerator as discussed with PIC,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
789,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,10/15/14 16:34,08-3-302.11/3-304.11,***,Separation  Segregation Cross Contamination,10/15/14 16:34,Fail,None,Raw food stored above cooked. In kitchen and basement walk in. Address with Staff. Hand outs left.,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
790,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,10/15/14 16:34,08-3-305-307.11,*,Food Protection,10/15/14 16:34,Fail,None,Discontinue to store food on floor in walk in freezer. Provide covers for food in storage. Multiple location food not covered.,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
791,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,10/15/14 16:34,13-2-304/402.11,*,Clean Cloths  Hair Restraint,10/15/14 16:34,Fail,None,All staff working with food and equipment need to have hair restraints. Provide,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
792,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,10/15/14 16:34,15-4-202.16,*,Non-Food Contact Surfaces,10/15/14 16:34,Fail,None,Shelves in two door refrigerator on cook line rusty. Paint to seal rust on any shelves. Disconrinue to line shelves with tin foil. Must be a smooth  durable and cleanable surface.,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
793,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,10/15/14 16:34,17-4-302.14,*,Test Kit Provided,10/15/14 16:34,Fail,None,Provide a test kit for low temperature dishwasher. At time of inspection it was 50ppm with my test kit.,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
794,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,10/15/14 16:34,22-4-601/602.11,**,Food Contact Surfaces Clean,10/15/14 16:34,Fail,None,Clean interior of ice machine of visible soils.,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
795,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,10/15/14 16:34,23-4-602.13,*,Non-Food Contact Surfaces Clean,10/15/14 16:34,Fail,None,Shelves in wall in refrigerator and freezer visibly soiled. Clean to remove soils.  Exterior of ice machine visibly soiled. Clean to remove.,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
796,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,10/15/14 16:34,36-6-501.11-.12,*,Improper Maintenance of Floors,10/15/14 16:34,Fail,None,Clean floor under cooking equipment  walk in freezer and refrigerator of visible soils.,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
797,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,10/15/14 16:34,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,10/15/14 16:34,Fail,None,Hood sticker over cook due for cleaning Dec 2013. PIC stated that it is being cleaned and inspected Nov 2nd.  General cleaning of walls around prep sink and dishwasher. Walls and ceiling of walk in rusty and caulking falling out address. Paint to seal and replace caulking.,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
798,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,1/6/15 17:11,04-3-501.15/4-301.11,*,Inadequate Facilities/Cooling Methods,1/6/15 17:11,Fail,None,2 Door reach in (on prep line)....48 Degrees F. Provide temperature of 41 degrees or below for unit.,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
799,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,1/6/15 17:11,15-4-202.16,*,Non-Food Contact Surfaces,1/6/15 17:11,Fail,None,remove ice buildup from interior of walk in freezer.Ice is present on floor  shelving and ceiling.,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
800,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,1/6/15 17:11,17-4-204.112/.115,*,Equipment Thermometers,1/6/15 17:11,Fail,None,Provide thermometer for the walk in cooler located in the basement.,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
801,224 BOSTON STREET,,TYO KEVIN,TYO,KEVIN,21328,12/7/11 11:05,12/31/17 23:59,Inactive,FS,Eating & Drinking,HE_Fail,1/6/15 17:11,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,1/6/15 17:11,Fail,None,Provide proper storage of wiping cloths. Keep in a sanitizing solution when not in use.,224   Boston ST,Dorchester,MA,2125,156048,"(42.322272000, -71.060848000)"
